gene	mRNAs	cor	p.value
CTD-2366F13.1	DBNDD1	0.0685508672733232	0.650784582375889
CTD-2366F13.1	DBNDD2	-0.0462948313800922	0.759978078970441
CTD-2366F13.1	DBNL	-0.160167308789939	0.287648172125209
CTD-2366F13.1	DBP	0.214425240052511	0.152434555049253
CTD-2366F13.1	DBR1	-0.0971680261677816	0.520605860067501
CTD-2366F13.1	DBT	0.0289924348917202	0.848318110666421
CTD-2366F13.1	DBX2	-0.0108810251311783	0.942785116710416
CTD-2366F13.1	DCAF10	0.0126830498478923	0.933329470823642
CTD-2366F13.1	DCAF11	0.347031140875814	0.018134624003976
CTD-2366F13.1	DCAF12	0.0890066497827711	0.556378923731284
CTD-2366F13.1	DCAF12L2	0.418139170622323	0.00383180097985206
CTD-2366F13.1	DCAF13	-0.203895691282761	0.17409664857938
CTD-2366F13.1	DCAF15	-0.184669554557597	0.219214006791694
CTD-2366F13.1	DCAF16	0.0693530273808858	0.646965178814065
CTD-2366F13.1	DCAF17	0.0954268908994656	0.528140495049367
CTD-2366F13.1	DCAF4	0.105966616318989	0.48336619910148
CTD-2366F13.1	DCAF4L1	0.00989741147100181	0.947949737046663
CTD-2366F13.1	DCAF4L2	-0.0544137869787228	0.719473887190731
CTD-2366F13.1	DCAF5	-0.0438023140799705	0.772547225680486
CTD-2366F13.1	DCAF6	0.133453032054715	0.376600555666135
CTD-2366F13.1	DCAF7	-0.0579935757534445	0.701846295871454
CTD-2366F13.1	DCAKD	0.330699876526126	0.0247833599776732
CTD-2366F13.1	DCBLD1	-0.0565691714991395	0.708842411879888
CTD-2366F13.1	DCBLD2	-0.212403388180787	0.156432248883638
CTD-2366F13.1	DCC	-0.047270646317882	0.755073708202767
CTD-2366F13.1	DCDC1	0.0990562911666636	0.512495424489493
CTD-2366F13.1	DCDC2	0.0454343408911249	0.764310588476588
CTD-2366F13.1	DCDC2B	-0.0170664864935868	0.910368981301237
CTD-2366F13.1	DCHS1	-0.148331611410969	0.325212132326401
CTD-2366F13.1	DCHS2	0.242644622101148	0.104207282418662
CTD-2366F13.1	DCK	0.180074007958257	0.231100423109401
CTD-2366F13.1	DCLK1	0.123400608600575	0.41390550898518
CTD-2366F13.1	DCLK2	0.422499088056967	0.00344464733724118
CTD-2366F13.1	DCLK3	0.0490710974129006	0.746049881368981
CTD-2366F13.1	DCLRE1A	0.0768394832213147	0.611762046199441
CTD-2366F13.1	DCLRE1B	-0.217615052566568	0.146280929241944
CTD-2366F13.1	DCLRE1C	-0.0380958466400015	0.801536506413616
CTD-2366F13.1	DCN	-0.166781724385415	0.267939791684827
CTD-2366F13.1	DCP1A	-0.119780949035691	0.42783773005434
CTD-2366F13.1	DCP1B	0.0627283620530178	0.678768452143562
CTD-2366F13.1	DCP2	-0.23338496629002	0.118529509451549
CTD-2366F13.1	DCPS	-0.239961693383302	0.108213048560104
CTD-2366F13.1	DCST2	0.0821610810631219	0.587248860795091
CTD-2366F13.1	DCSTAMP	-0.233477797110027	0.11837889111204
CTD-2366F13.1	DCT	-0.0752234835551042	0.619291508287097
CTD-2366F13.1	DCTD	-0.155138288366585	0.303248780791797
CTD-2366F13.1	DCTN1	-0.169801381884161	0.259247641394526
CTD-2366F13.1	DCTN2	0.274381198388772	0.0649906915974996
CTD-2366F13.1	DCTN3	0.0198771434257776	0.8956834881716
CTD-2366F13.1	DCTN4	-0.0270287641476135	0.85848308792304
CTD-2366F13.1	DCTN5	-0.16610610056293	0.269910745700136
CTD-2366F13.1	DCTN6	0.297129653606923	0.0449295628465127
CTD-2366F13.1	DCTPP1	-0.246891944153992	0.098099546728357
CTD-2366F13.1	DCUN1D1	0.0720939711856653	0.633982549675272
CTD-2366F13.1	DCUN1D2	0.290372741622154	0.0502755883559603
CTD-2366F13.1	DCUN1D3	-0.117711754529852	0.435919057307758
CTD-2366F13.1	DCUN1D4	-0.170848601463229	0.256277745742112
CTD-2366F13.1	DCUN1D5	0.0212135116670016	0.888712837759096
CTD-2366F13.1	DCX	-0.0300540437913616	0.842832690023546
CTD-2366F13.1	DCXR	0.0762168742047781	0.614658350989884
CTD-2366F13.1	DDA1	0.209993400431755	0.161297019788076
CTD-2366F13.1	DDAH1	0.0879145994340325	0.561251878160063
CTD-2366F13.1	DDAH2	-0.182537372306329	0.224675102241312
CTD-2366F13.1	DDB1	0.238259156306254	0.11081538521194
CTD-2366F13.1	DDB2	-0.344182140337856	0.0191717217182104
CTD-2366F13.1	DDC	0.0195470343767165	0.897406593762062
CTD-2366F13.1	DDHD1	0.126272030923419	0.403040134021376
CTD-2366F13.1	DDHD2	0.143180157790598	0.342481723046429
CTD-2366F13.1	DDI2	-0.100260793114704	0.507355307740038
CTD-2366F13.1	DDIT3	0.225836248336577	0.131269352626765
CTD-2366F13.1	DDIT4	0.158769301587804	0.291931496839938
CTD-2366F13.1	DDIT4L	0.0717021465989286	0.635831916639508
CTD-2366F13.1	DDN	0.239280400532292	0.109248746231248
CTD-2366F13.1	DDO	0.106278972117928	0.482070351698098
CTD-2366F13.1	DDOST	-0.432168105415589	0.00270633200391589
CTD-2366F13.1	DDR1	0.0961852309041273	0.524852252806324
CTD-2366F13.1	DDR2	-0.174941098630446	0.244890823381248
CTD-2366F13.1	DDRGK1	-0.108636440680058	0.47234920045126
CTD-2366F13.1	DDT	-0.202341529894239	0.177472950198228
CTD-2366F13.1	DDTL	-0.170170879502674	0.258197136657651
CTD-2366F13.1	DDX1	-0.00246878467600006	0.987008367883321
CTD-2366F13.1	DDX10	0.246978842464381	0.0979775325391029
CTD-2366F13.1	DDX11	-0.0469215632748514	0.75682708909482
CTD-2366F13.1	DDX17	0.110646174812939	0.464145004392229
CTD-2366F13.1	DDX18	0.0451053756693756	0.765968797299598
CTD-2366F13.1	DDX19A	-0.0487269239718958	0.747772316184788
CTD-2366F13.1	DDX19B	-0.194307517602957	0.195678258504546
CTD-2366F13.1	DDX20	-0.22696557533376	0.129300847189743
CTD-2366F13.1	DDX21	0.00338473794954117	0.982188961059484
CTD-2366F13.1	DDX23	-0.0299321804794865	0.843461998970328
CTD-2366F13.1	DDX24	-0.051254560007274	0.735151465073228
CTD-2366F13.1	DDX25	0.177341424098831	0.238374127625611
CTD-2366F13.1	DDX27	-0.202877420008489	0.176303492625134
CTD-2366F13.1	DDX28	0.0713615447384846	0.6374413017247
CTD-2366F13.1	DDX31	-0.120603100930313	0.424650314685273
CTD-2366F13.1	DDX39A	-0.328336674504983	0.0258961793983292
CTD-2366F13.1	DDX39B	-0.22017487212545	0.141476920155936
CTD-2366F13.1	DDX3X	-0.0907563608458464	0.54861313692695
CTD-2366F13.1	DDX3Y	0.15506325132348	0.303485588199303
CTD-2366F13.1	DDX4	0.35826767087802	0.0144940937742265
CTD-2366F13.1	DDX41	-0.103695757989151	0.492841763815374
CTD-2366F13.1	DDX42	0.0561644339578191	0.710834687774903
CTD-2366F13.1	DDX43	-0.203432982817522	0.175096969452749
CTD-2366F13.1	DDX46	-0.00512820581294853	0.973017354190707
CTD-2366F13.1	DDX47	-0.0745485496495563	0.622447754225246
CTD-2366F13.1	DDX49	-0.125875437292448	0.404530931880636
CTD-2366F13.1	DDX5	-0.136529901968523	0.365595834890879
CTD-2366F13.1	DDX50	-0.0326190070520924	0.829610142040998
CTD-2366F13.1	DDX51	0.267835802037554	0.0719244231388223
CTD-2366F13.1	DDX52	-0.0488265385658023	0.747273664059298
CTD-2366F13.1	DDX54	-0.185835106465585	0.216267930826765
CTD-2366F13.1	DDX55	0.204263831137105	0.173303722238449
CTD-2366F13.1	DDX56	-0.234682257329867	0.116437763383712
CTD-2366F13.1	DDX58	-0.0944278793767014	0.532487725191589
CTD-2366F13.1	DDX59	0.0999220794502591	0.508798094787616
CTD-2366F13.1	DDX6	0.0852136401091331	0.573388983884989
CTD-2366F13.1	DDX60	0.0078919381012574	0.958486114196596
CTD-2366F13.1	DDX60L	-0.213340838210062	0.154569242721954
CTD-2366F13.1	DEAF1	0.17852992100521	0.235191598811823
CTD-2366F13.1	DECR1	-0.0550739366745202	0.7162120075291
CTD-2366F13.1	DECR2	0.027537540170745	0.855847156228671
CTD-2366F13.1	DEDD	-0.0511558722281164	0.735642958945346
CTD-2366F13.1	DEDD2	-0.0167738645778043	0.911899696526725
CTD-2366F13.1	DEF6	-0.341639331123316	0.020139194566528
CTD-2366F13.1	DEF8	0.0540292051730917	0.721376432895815
CTD-2366F13.1	DEGS1	0.049803197967347	0.74239012566757
CTD-2366F13.1	DEGS2	0.209922771596632	0.161441234879477
CTD-2366F13.1	DEK	-0.106440465455365	0.481401092179496
CTD-2366F13.1	DENND1A	-0.192534667237082	0.199867394494934
CTD-2366F13.1	DENND1B	0.335385189450394	0.0226950375118175
CTD-2366F13.1	DENND1C	-0.096666143455002	0.522772222492318
CTD-2366F13.1	DENND2A	-0.145598739477404	0.334304447650925
CTD-2366F13.1	DENND2C	-0.0182566034344815	0.904146805188076
CTD-2366F13.1	DENND2D	-0.264163558825997	0.0760632739762601
CTD-2366F13.1	DENND3	-0.112744613497621	0.455661100053625
CTD-2366F13.1	DENND4A	0.318351984354822	0.0310686302450852
CTD-2366F13.1	DENND4B	0.114735177251015	0.447691836692471
CTD-2366F13.1	DENND4C	0.00553055742281983	0.97090120826672
CTD-2366F13.1	DENND5A	0.241883887194485	0.105331369910959
CTD-2366F13.1	DENND5B	0.030002091474182	0.843100962864856
CTD-2366F13.1	DENND6A	-0.0963002326404884	0.52435447841451
CTD-2366F13.1	DENND6B	0.127094971197427	0.399956855495543
CTD-2366F13.1	DENR	0.0214660956116605	0.887396247728224
CTD-2366F13.1	DEPDC1	-0.333336756143203	0.023589144777423
CTD-2366F13.1	DEPDC1B	-0.19447912531915	0.195276083788892
CTD-2366F13.1	DEPDC4	-0.101640139112782	0.501501333769081
CTD-2366F13.1	DEPDC5	0.253990336856318	0.0885126852130426
CTD-2366F13.1	DEPDC7	-0.0731804648592947	0.628865984283073
CTD-2366F13.1	DEPTOR	0.223279240229596	0.135809191036141
CTD-2366F13.1	DERA	0.0972204433417947	0.520379860667449
CTD-2366F13.1	DERL1	-0.0615482709954599	0.684494182691301
CTD-2366F13.1	DERL2	-0.351751422903439	0.0165207548952366
CTD-2366F13.1	DERL3	-0.308073653041092	0.0372590913417188
CTD-2366F13.1	DES	-0.0770203180430859	0.610921918003131
CTD-2366F13.1	DESI1	0.231179661395122	0.122150435538711
CTD-2366F13.1	DESI2	-0.25611253221704	0.0857928976504116
CTD-2366F13.1	DET1	0.271486858484371	0.0679880443295116
CTD-2366F13.1	DEXI	0.0697658086198342	0.645003248189965
CTD-2366F13.1	DFFA	-0.0742809374681276	0.623701071430044
CTD-2366F13.1	DFFB	-0.180124192319585	0.230968280122433
CTD-2366F13.1	DGAT1	-0.0771525423314804	0.610307938937653
CTD-2366F13.1	DGAT2	0.397812900516029	0.00618418143702444
CTD-2366F13.1	DGCR2	0.326122150129848	0.0269765387043744
CTD-2366F13.1	DGCR6	0.441628277670232	0.00212278192068773
CTD-2366F13.1	DGCR6L	-0.0511562056018816	0.73564129847093
CTD-2366F13.1	DGCR8	-0.0131416260376798	0.930924611640136
CTD-2366F13.1	DGKA	0.110942562958128	0.462941595617916
CTD-2366F13.1	DGKB	0.548826137729582	7.83789119471569e-05
CTD-2366F13.1	DGKD	0.422098553699823	0.0034787207887268
CTD-2366F13.1	DGKE	0.290191622826972	0.0504256747084757
CTD-2366F13.1	DGKG	0.215446621218673	0.15044380985299
CTD-2366F13.1	DGKH	-0.0726169608557236	0.631517534883496
CTD-2366F13.1	DGKI	0.0620859535800632	0.681883184395134
CTD-2366F13.1	DGKK	0.582770180706382	2.14242038744988e-05
CTD-2366F13.1	DGKQ	0.341467719560406	0.0202059434182699
CTD-2366F13.1	DGKZ	0.129624624707787	0.390565237127197
CTD-2366F13.1	DGUOK	-0.164087046139189	0.275857896871292
CTD-2366F13.1	DHCR24	-0.142145404819041	0.34601762750541
CTD-2366F13.1	DHCR7	0.104481111629022	0.489553905456614
CTD-2366F13.1	DHDDS	-0.280735200040732	0.0587794437999662
CTD-2366F13.1	DHDH	-0.0750340212834255	0.620176824868982
CTD-2366F13.1	DHFR	-0.0861558004691792	0.569141642703724
CTD-2366F13.1	DHH	-0.122088195458481	0.418926819317104
CTD-2366F13.1	DHODH	0.00932197725655368	0.950972138896141
CTD-2366F13.1	DHPS	0.18239439031679	0.225044645237097
CTD-2366F13.1	DHRS1	-0.0192509664322343	0.898952409013607
CTD-2366F13.1	DHRS11	0.185887321934676	0.216136596961749
CTD-2366F13.1	DHRS12	0.202796694081985	0.176479302796401
CTD-2366F13.1	DHRS13	-0.11726266935357	0.437684130156029
CTD-2366F13.1	DHRS2	0.180874570183827	0.228998602100989
CTD-2366F13.1	DHRS3	-0.230670066770252	0.122998894320499
CTD-2366F13.1	DHRS4	0.144226262532971	0.338929789404158
CTD-2366F13.1	DHRS4L2	-0.134278113238966	0.373630395624929
CTD-2366F13.1	DHRS7	-0.0994603789570183	0.510768095390975
CTD-2366F13.1	DHRS7B	-0.127854555886346	0.397123138694014
CTD-2366F13.1	DHRS9	0.165956338143421	0.27034893451203
CTD-2366F13.1	DHRSX	-0.316864614931294	0.0319077918710849
CTD-2366F13.1	DHTKD1	0.145625122972676	0.334215920166657
CTD-2366F13.1	DHX15	-0.308118474475849	0.0372300458300052
CTD-2366F13.1	DHX16	-0.00293193611009234	0.984571368744284
CTD-2366F13.1	DHX29	0.0197587422361991	0.896301465327508
CTD-2366F13.1	DHX30	-0.0221048162249715	0.88406827211421
CTD-2366F13.1	DHX32	-0.112340522002034	0.457288244845105
CTD-2366F13.1	DHX33	0.074600970786433	0.622202372082955
CTD-2366F13.1	DHX34	-0.250561948834948	0.093047646987182
CTD-2366F13.1	DHX35	-0.110895756573236	0.463131529306373
CTD-2366F13.1	DHX36	0.103614496070246	0.493182615230092
CTD-2366F13.1	DHX37	-0.163093082582778	0.278817084501203
CTD-2366F13.1	DHX38	0.00241178472311692	0.987308297403811
CTD-2366F13.1	DHX40	-0.0219735730541879	0.884751939312639
CTD-2366F13.1	DHX57	0.0751269822707738	0.619742371591902
CTD-2366F13.1	DHX58	-0.0827936595809239	0.584364423740111
CTD-2366F13.1	DHX8	-0.370148557480642	0.011340627663347
CTD-2366F13.1	DHX9	-0.112207854518332	0.45782313962037
CTD-2366F13.1	DIABLO	0.117605033988583	0.436338149663929
CTD-2366F13.1	DIAPH1	0.0831243961229808	0.582858866633052
CTD-2366F13.1	DIAPH2	0.128188606600356	0.395880635680875
CTD-2366F13.1	DIAPH3	-0.206709266696194	0.168102625181579
CTD-2366F13.1	DICER1	-0.0594007561850341	0.694958647497652
CTD-2366F13.1	DIDO1	-0.0831253397262963	0.582854573724613
CTD-2366F13.1	DIMT1	0.127114892446191	0.399882387480903
CTD-2366F13.1	DIO1	0.0351096541924283	0.816815098556738
CTD-2366F13.1	DIO2	0.0695221746129138	0.646160942178484
CTD-2366F13.1	DIO3	-0.112989758041412	0.454675517898534
CTD-2366F13.1	DIP2A	0.157215042826437	0.296741874837202
CTD-2366F13.1	DIP2B	-0.0119339813143804	0.937258980396651
CTD-2366F13.1	DIP2C	0.123085081548908	0.415109569100735
CTD-2366F13.1	DIRAS1	0.196032901853431	0.19166131161191
CTD-2366F13.1	DIRAS2	0.195487139665629	0.192925541483528
CTD-2366F13.1	DIRAS3	-0.0985077186158996	0.514845069315082
CTD-2366F13.1	DIS3	0.0636834831063215	0.674147314991911
CTD-2366F13.1	DIS3L	0.159254444135615	0.290440416170814
CTD-2366F13.1	DIS3L2	0.109706448710272	0.467971615102519
CTD-2366F13.1	DISC1	0.143991002665027	0.339726592387676
CTD-2366F13.1	DISP1	-0.0686848735265232	0.650145905656623
CTD-2366F13.1	DISP2	0.329613589779781	0.0252898182995208
CTD-2366F13.1	DIXDC1	0.472251168333858	0.0009208753126413
CTD-2366F13.1	DKC1	-0.076528052768991	0.61321005570111
CTD-2366F13.1	DKK1	-0.0689568889807897	0.648850237186051
CTD-2366F13.1	DKK2	-0.0200152907545123	0.894962526286644
CTD-2366F13.1	DKK3	0.340260291860077	0.0206808634473065
CTD-2366F13.1	DKKL1	-0.279831712193071	0.0596324319032949
CTD-2366F13.1	DLAT	0.147315895505431	0.328573132077778
CTD-2366F13.1	DLC1	-0.0709013509279409	0.639618396318433
CTD-2366F13.1	DLD	-0.0455607640443417	0.76367360665306
CTD-2366F13.1	DLEC1	0.0856517775153176	0.571412017781038
CTD-2366F13.1	DLEU7	0.269300815136441	0.0703238169215376
CTD-2366F13.1	DLG1	0.140132127672711	0.352961354882652
CTD-2366F13.1	DLG2	0.27758233192541	0.0617991860053292
CTD-2366F13.1	DLG3	0.245405450555359	0.100204932114129
CTD-2366F13.1	DLG4	0.359118815528678	0.0142457019130213
CTD-2366F13.1	DLG5	0.133816645963452	0.375289874880356
CTD-2366F13.1	DLGAP1	0.207587630151281	0.166262372099473
CTD-2366F13.1	DLGAP2	0.272132918475434	0.0673096548702208
CTD-2366F13.1	DLGAP3	0.293748104554573	0.0475440664821897
CTD-2366F13.1	DLGAP4	-0.237136926163123	0.112556626277965
CTD-2366F13.1	DLGAP5	-0.364466090649052	0.0127666371221746
CTD-2366F13.1	DLK1	-0.0785648669431158	0.603766432142722
CTD-2366F13.1	DLK2	0.286622273847535	0.0534581390568739
CTD-2366F13.1	DLL1	-0.00564627075193885	0.970292656430786
CTD-2366F13.1	DLL3	0.01590243838499	0.916460005256245
CTD-2366F13.1	DLL4	-0.137094349889747	0.363598285889946
CTD-2366F13.1	DLST	-0.18326303802841	0.222806042522365
CTD-2366F13.1	DLX1	-0.0466621729555574	0.758130743281252
CTD-2366F13.1	DLX2	-0.0635117613055628	0.674977283515063
CTD-2366F13.1	DLX3	-0.157851542688563	0.294765777404179
CTD-2366F13.1	DLX4	-0.0981110919866142	0.516547258844473
CTD-2366F13.1	DLX5	-0.0153630498285158	0.919284049208224
CTD-2366F13.1	DLX6	0.0241671610320839	0.873336435848555
CTD-2366F13.1	DMAP1	-0.278863830752533	0.0605571820390013
CTD-2366F13.1	DMBT1	0.0496885919532164	0.742962670048503
CTD-2366F13.1	DMBX1	-0.153111063036588	0.309688125904908
CTD-2366F13.1	DMC1	0.0540509850712721	0.721268642034003
CTD-2366F13.1	DMD	0.0289031319102751	0.848779873845825
CTD-2366F13.1	DMGDH	0.148539667412344	0.324526350161403
CTD-2366F13.1	DMKN	0.203796101137839	0.174311601884713
CTD-2366F13.1	DMP1	0.00404181890472513	0.978732021172509
CTD-2366F13.1	DMPK	-0.048158597563281	0.750619196085132
CTD-2366F13.1	DMRT2	-0.281453648450871	0.0581081563840804
CTD-2366F13.1	DMRT3	0.0237312769494654	0.875602840112514
CTD-2366F13.1	DMRTA1	-0.0477673158356277	0.7525811275758
CTD-2366F13.1	DMRTA2	-0.030376032075388	0.841170391719667
CTD-2366F13.1	DMRTC1	0.43674234342167	0.00240853905378323
CTD-2366F13.1	DMRTC1B	0.519190025586609	0.00021806917685023
CTD-2366F13.1	DMTF1	-0.187657412991439	0.211717166079597
CTD-2366F13.1	DMTN	0.314542706610093	0.0332552273947971
CTD-2366F13.1	DMWD	-0.061488977607883	0.684782336325009
CTD-2366F13.1	DMXL1	0.259365082247211	0.0817515104797466
CTD-2366F13.1	DMXL2	0.194356309903798	0.195563850742536
CTD-2366F13.1	DNA2	-0.031329228790037	0.836253446128864
CTD-2366F13.1	DNAAF1	-0.0247238885237269	0.870443160511491
CTD-2366F13.1	DNAAF2	0.0369046925461492	0.807622499975443
CTD-2366F13.1	DNAAF3	0.0151152957926299	0.920581531601521
CTD-2366F13.1	DNAH1	0.14439975792374	0.338342919251755
CTD-2366F13.1	DNAH10	0.115666353935347	0.443990278741751
CTD-2366F13.1	DNAH11	0.0506212222737806	0.738307483349612
CTD-2366F13.1	DNAH12	0.0343988000100261	0.820462274014639
CTD-2366F13.1	DNAH14	0.1045562767552	0.489239827898053
CTD-2366F13.1	DNAH17	-0.0697929370710261	0.644874391218681
CTD-2366F13.1	DNAH2	0.0693896014857415	0.646791247810653
CTD-2366F13.1	DNAH3	0.0685127732349225	0.650966184610989
CTD-2366F13.1	DNAH5	0.0923800004867502	0.54145343986883
CTD-2366F13.1	DNAH6	0.101667107815287	0.501387223239004
CTD-2366F13.1	DNAH7	0.12005049157245	0.426791257092627
CTD-2366F13.1	DNAH8	0.105958484380869	0.483399959834979
CTD-2366F13.1	DNAH9	0.00148348884642071	0.992193135801288
CTD-2366F13.1	DNAI1	0.0880598363807233	0.560602653194337
CTD-2366F13.1	DNAI2	0.0717307710683412	0.635696738009767
CTD-2366F13.1	DNAJA1	0.0895227750420349	0.554082819606413
CTD-2366F13.1	DNAJA2	0.214597737685984	0.15209699351533
CTD-2366F13.1	DNAJA3	0.163939869713595	0.276294754901018
CTD-2366F13.1	DNAJA4	0.215356334443863	0.150619010351878
CTD-2366F13.1	DNAJB1	-0.21173072082006	0.157779143883724
CTD-2366F13.1	DNAJB11	-0.201155171804785	0.180081722337229
CTD-2366F13.1	DNAJB12	0.101590715708225	0.501710489552101
CTD-2366F13.1	DNAJB13	0.0829654325167902	0.583582272242255
CTD-2366F13.1	DNAJB14	0.250032474300149	0.0937637815781307
CTD-2366F13.1	DNAJB2	0.0893910740521263	0.55466829656854
CTD-2366F13.1	DNAJB4	0.103334248303756	0.494359043127831
CTD-2366F13.1	DNAJB5	0.231086718159717	0.122304852872486
CTD-2366F13.1	DNAJB6	0.129797156434595	0.389929443540648
CTD-2366F13.1	DNAJB7	0.11592497859919	0.442965211289641
CTD-2366F13.1	DNAJB9	0.184322987879861	0.220095336685961
CTD-2366F13.1	DNAJC1	-0.102594858155802	0.49746980532474
CTD-2366F13.1	DNAJC10	-0.00391271280388366	0.979411227169954
CTD-2366F13.1	DNAJC11	-0.108924240241806	0.471169627239897
CTD-2366F13.1	DNAJC12	0.566066918062795	4.12875592536911e-05
CTD-2366F13.1	DNAJC13	0.0320821328619179	0.832374036997692
CTD-2366F13.1	DNAJC14	-0.0205053396884425	0.892405743264638
CTD-2366F13.1	DNAJC15	-0.102479391749658	0.497956502331868
CTD-2366F13.1	DNAJC16	-0.118929307280167	0.431153607864587
CTD-2366F13.1	DNAJC17	-0.202417844022602	0.177306072406729
CTD-2366F13.1	DNAJC18	0.187081703241852	0.213147579851684
CTD-2366F13.1	DNAJC19	0.294479867191029	0.0469680700805507
CTD-2366F13.1	DNAJC2	-0.229285107062624	0.125327253153979
CTD-2366F13.1	DNAJC21	-0.121008963269982	0.423081772946959
CTD-2366F13.1	DNAJC22	-0.218573999985862	0.144467357658551
CTD-2366F13.1	DNAJC24	0.113498763833197	0.452632813204549
CTD-2366F13.1	DNAJC25	-0.17081501713152	0.256372634727544
CTD-2366F13.1	DNAJC25-GNG10	-0.0425306281116466	0.778982512004589
CTD-2366F13.1	DNAJC27	0.245374403713962	0.100249272895039
CTD-2366F13.1	DNAJC28	0.096009654229667	0.52561267048575
CTD-2366F13.1	DNAJC3	-0.0814572831611047	0.590465501131685
CTD-2366F13.1	DNAJC30	0.393645480633484	0.00679773880856609
CTD-2366F13.1	DNAJC4	-0.0163510528190517	0.914111995436779
CTD-2366F13.1	DNAJC5	0.252432146291986	0.0905520088819097
CTD-2366F13.1	DNAJC5B	-0.0159191304472169	0.916372627692861
CTD-2366F13.1	DNAJC5G	0.204143465048458	0.173562688220347
CTD-2366F13.1	DNAJC6	0.20815990256587	0.165071303139763
CTD-2366F13.1	DNAJC7	-0.165323877007107	0.272204639138954
CTD-2366F13.1	DNAJC8	-0.312884407731309	0.0342460542560977
CTD-2366F13.1	DNAJC9	-0.0970298736627382	0.521201745669619
CTD-2366F13.1	DNAL1	-0.0231049287931397	0.878861294092038
CTD-2366F13.1	DNAL4	0.245411371268155	0.100196477926744
CTD-2366F13.1	DNALI1	0.00754064800247469	0.960332497238581
CTD-2366F13.1	DNASE1	-0.10199693196322	0.499992739239758
CTD-2366F13.1	DNASE1L1	0.105974429933035	0.483333761093331
CTD-2366F13.1	DNASE1L2	0.103447432105829	0.493883744279707
CTD-2366F13.1	DNASE1L3	0.00243084120513692	0.987208023415416
CTD-2366F13.1	DNASE2	-0.174181612588521	0.246977665305836
CTD-2366F13.1	DNASE2B	-0.0554986403636465	0.714116130791909
CTD-2366F13.1	DND1	0.185743952980742	0.216497335619167
CTD-2366F13.1	DNER	0.354489781915818	0.0156415778229423
CTD-2366F13.1	DNHD1	0.103094099381755	0.495368295046752
CTD-2366F13.1	DNLZ	-0.0625418805526918	0.679672069294995
CTD-2366F13.1	DNM1	0.253948677295546	0.0885667392793976
CTD-2366F13.1	DNM1L	0.29060599806199	0.0500828301420012
CTD-2366F13.1	DNM2	-0.204485517805997	0.172827496223855
CTD-2366F13.1	DNM3	0.238674765733389	0.11017576630325
CTD-2366F13.1	DNMBP	0.0689876926178031	0.648703577358383
CTD-2366F13.1	DNMT1	-0.19235030241839	0.200306638736835
CTD-2366F13.1	DNMT3A	-0.212558546419081	0.156122770978527
CTD-2366F13.1	DNMT3B	-0.225385713487081	0.132060898379659
CTD-2366F13.1	DNPEP	-0.322445882199522	0.0288528313630131
CTD-2366F13.1	DNPH1	0.13140275601857	0.384041864784647
CTD-2366F13.1	DNTTIP1	-0.236149539047902	0.114105796906842
CTD-2366F13.1	DNTTIP2	-0.354705909827186	0.0155739124164388
CTD-2366F13.1	DOC2A	0.421626809281448	0.00351923144019454
CTD-2366F13.1	DOC2B	0.236013339610608	0.114320753839542
CTD-2366F13.1	DOCK1	-0.00881503143049353	0.953635379063177
CTD-2366F13.1	DOCK10	-0.0541514291502718	0.720771603586599
CTD-2366F13.1	DOCK11	-0.223374957103414	0.135637169323505
CTD-2366F13.1	DOCK2	-0.145643270301023	0.334155036883099
CTD-2366F13.1	DOCK3	0.297109652560716	0.0449446755436666
CTD-2366F13.1	DOCK4	0.00959102451438337	0.949558911876173
CTD-2366F13.1	DOCK5	-0.0166806832618598	0.912387197697048
CTD-2366F13.1	DOCK6	-0.185812304097226	0.216325301400793
CTD-2366F13.1	DOCK7	-0.150075153771853	0.319493305095099
CTD-2366F13.1	DOCK8	-0.0411884485224423	0.785790421754827
CTD-2366F13.1	DOCK9	0.198328219811343	0.186408731088487
CTD-2366F13.1	DOHH	-0.0433521710367037	0.774823444205308
CTD-2366F13.1	DOK1	-0.348425217331758	0.0176446843101944
CTD-2366F13.1	DOK2	-0.263617953798722	0.0766938912557693
CTD-2366F13.1	DOK3	-0.292180419902051	0.0487973490475547
CTD-2366F13.1	DOK4	0.110396566329811	0.465159778920568
CTD-2366F13.1	DOK5	0.0298344120279474	0.84396695050045
CTD-2366F13.1	DOK6	0.322716437693293	0.0287111452546851
CTD-2366F13.1	DOK7	-0.0363557857254347	0.810430854896363
CTD-2366F13.1	DOLK	-0.085673708754381	0.571313141854571
CTD-2366F13.1	DOLPP1	-0.108556639884563	0.472676549261657
CTD-2366F13.1	DONSON	-0.130575772651572	0.387067745150494
CTD-2366F13.1	DOT1L	-0.148555472226411	0.324474292419072
CTD-2366F13.1	DPAGT1	0.0828034650352742	0.5843197628788
CTD-2366F13.1	DPCD	-0.0619128471340661	0.682723393510501
CTD-2366F13.1	DPEP1	-0.172279405962139	0.252257021746607
CTD-2366F13.1	DPEP2	-0.148500038683248	0.324656901963285
CTD-2366F13.1	DPEP3	-0.0217981371996879	0.885665942760048
CTD-2366F13.1	DPF1	0.0840299827875634	0.578745482813633
CTD-2366F13.1	DPF2	0.189720995778186	0.206645045525338
CTD-2366F13.1	DPF3	-0.102204936616218	0.499114326238124
CTD-2366F13.1	DPH1	0.382710120469554	0.00866481012612339
CTD-2366F13.1	DPH2	-0.242582132324956	0.104299271176739
